claim_id,product_id,product_category,product_name,serial_number,purchase_date,purchase_price,warranty_start_date,warranty_duration_days,warranty_expiry_date,fault_occurrence_date,fault_type,fault_description,damage_type,claim_submission_date,product_age_days,has_receipt,has_warranty_card,has_product_image,serial_number_match,repair_count,repair_authorized,previous_replacement,is_duplicate_claim,class_label
CLM-00822,PRD-00822,Furniture,Sofa,SN-191AEA91F6,2026-08-04,110.77,2026-08-04,365,2027-08-04,2027-09-18,Structural Frame Defect,Structural Frame Defect reported by customer.,Structural Damage,2027-09-23,415,True,True,True,True,1,True,False,False,Invalid
CLM-01271,PRD-01271,Furniture,Dining Table,SN-F7CE80A6A3,2025-04-16,1797.04,2025-04-16,1095,2028-04-15,2026-12-06,Upholstery Tear,Upholstery Tear reported by customer.,Wear and Tear,2026-12-10,603,True,True,True,True,2,False,False,False,ManualReview
CLM-00878,PRD-00878,Appliances,Refrigerator,SN-71BECF141F,2025-01-04,1730.12,2025-01-04,1095,2028-01-04,2025-02-20,Electrical Short Circuit,Electrical Short Circuit reported by customer.,Cosmetic Damage,2025-02-25,52,True,True,True,False,1,True,False,False,Invalid
CLM-00914,PRD-00914,Electronics,Laptop,SN-AFFFE07102,2022-09-12,2161.06,2022-09-12,365,2023-09-12,2023-04-04,Software Fault,Software Fault reported by customer.,Electrical Fault,2023-04-07,207,True,True,True,True,1,True,True,False,Invalid
CLM-00153,PRD-00153,Appliances,Dishwasher,SN-7A92966D5B,2022-12-21,1153.78,2022-12-21,730,2024-12-20,2024-05-23,Motor Failure,Motor Failure reported by customer during normal use.,Cosmetic Damage,2024-05-25,521,True,True,True,True,1,True,False,False,Valid
CLM-01374,PRD-01374,Electronics,Headphones,SN-51579D4BA7,2025-12-28,75.55,2025-12-28,730,2027-12-28,2027-11-09,Battery Failure,Not working properly sometimes,Manufacturing Defect,2027-11-11,683,True,True,True,True,1,True,False,False,ManualReview
CLM-00510,PRD-00510,Appliances,Washing Machine,SN-FEF0E97AE0,2023-04-22,910.17,2023-04-22,1095,2026-04-21,2025-04-20,Power Surge Damage,Power Surge Damage - not covered under warranty terms.,Structural Damage,2025-04-23,732,True,True,True,True,0,True,False,False,Invalid
CLM-01136,PRD-01136,Furniture,Office Chair,SN-736DC1B7B8,2023-09-17,890.66,2023-09-17,1095,2026-09-16,2023-10-10,Structural Frame Defect,Structural Frame Defect reported by customer.,Wear and Tear,2023-10-12,25,True,True,True,True,2,False,False,False,ManualReview
CLM-01322,PRD-01322,Furniture,Office Chair,SN-673CC9AEAE,2023-09-02,675.45,2023-09-02,1095,2026-09-01,2025-08-03,Structural Frame Defect,"Stopped working, not sure why",Structural Damage,2025-08-08,706,True,True,True,True,1,True,False,False,ManualReview
CLM-00104,PRD-00104,Furniture,Sofa,SN-FCA1FCD640,2023-07-23,1750.3,2023-07-23,1095,2026-07-22,2023-11-16,Joint/Hinge Failure,Joint/Hinge Failure reported by customer during normal use.,Manufacturing Defect,2023-11-19,119,True,True,True,True,0,True,False,False,Valid
CLM-00587,PRD-00587,Furniture,Office Chair,SN-4768C7FFD3,2023-02-12,170.13,2023-02-12,1095,2026-02-11,2024-09-16,Normal Wear and Tear,Normal Wear and Tear - not covered under warranty terms.,Wear and Tear,2024-09-21,587,True,True,True,True,1,True,False,False,Invalid
CLM-01329,PRD-01329,Appliances,Refrigerator,SN-79535F6236,2025-04-27,2064.98,2025-04-27,730,2027-04-27,2026-06-01,Thermostat Malfunction,Thermostat Malfunction reported by customer.,Electrical Fault,2026-06-06,405,True,True,True,True,1,False,False,False,ManualReview
CLM-01144,PRD-01144,Electronics,Headphones,SN-D45519F8E6,2026-04-30,797.61,2026-04-30,365,2027-04-30,2026-09-11,Charging Port Issue,Charging Port Issue reported by customer.,Manufacturing Defect,2026-09-16,139,True,True,True,True,1,True,False,True,ManualReview
CLM-00054,PRD-00054,Furniture,Bookshelf,SN-70B2A65B68,2025-02-08,1551.0,2025-02-08,1095,2028-02-08,2025-12-31,Material Defect,Material Defect reported by customer during normal use.,Structural Damage,2026-01-04,330,True,True,True,True,1,True,False,False,Valid
CLM-00152,PRD-00152,Furniture,Bookshelf,SN-BC1199C884,2025-03-21,1471.81,2025-03-21,1095,2028-03-20,2027-01-08,Upholstery Tear,Upholstery Tear reported by customer during normal use.,Electrical Fault,2027-01-13,663,True,True,True,True,0,True,False,False,Valid
CLM-00404,PRD-00404,Electronics,Smartphone,SN-C44CF63658,2026-08-12,1643.82,2026-08-12,730,2028-08-11,2028-02-10,Charging Port Issue,Charging Port Issue reported by customer during normal use.,Electrical Fault,2028-02-15,552,True,True,True,True,0,True,False,False,Valid
CLM-01455,PRD-01455,Furniture,Office Chair,SN-D55FDB13F9,2023-08-08,1471.52,2023-08-08,1095,2026-08-07,2026-08-07,Joint/Hinge Failure,Joint/Hinge Failure reported by customer.,Electrical Fault,2026-08-10,1098,True,True,True,True,1,True,False,False,ManualReview
CLM-00208,PRD-00208,Electronics,Television,SN-606913D9AE,2026-05-27,318.53,2026-05-27,730,2028-05-26,2028-05-04,Charging Port Issue,Charging Port Issue reported by customer during normal use.,Structural Damage,2028-05-05,709,True,True,True,True,1,True,False,False,Valid
CLM-01418,PRD-01418,Furniture,Dining Table,SN-A3540EBA19,2025-12-13,2367.81,2025-12-13,365,2026-12-13,2026-08-14,Material Defect,Material Defect reported by customer.,Manufacturing Defect,2026-08-16,246,True,False,True,True,0,True,False,False,ManualReview
CLM-01123,PRD-01123,Electronics,Headphones,SN-3B8D615F34,2022-12-26,201.72,2022-12-26,730,2024-12-25,2024-03-24,Screen Malfunction,Screen Malfunction reported by customer.,Manufacturing Defect,2024-03-27,457,True,True,False,True,1,True,False,False,ManualReview
CLM-00009,PRD-00009,Electronics,Television,SN-84FCC5192F,2023-11-29,2063.42,2023-11-29,365,2024-11-28,2024-01-04,Charging Port Issue,Charging Port Issue reported by customer during normal use.,Electrical Fault,2024-01-06,38,True,True,True,True,1,True,False,False,Valid
CLM-01015,PRD-01015,Appliances,Dishwasher,SN-FE02305E89,2024-10-12,254.86,2024-10-12,730,2026-10-12,2026-10-05,Compressor Fault,Compressor Fault reported by customer.,Structural Damage,2026-10-06,724,True,True,True,True,1,True,False,True,ManualReview
CLM-01344,PRD-01344,Electronics,Tablet,SN-8FC7E17D5F,2025-06-18,1765.56,2025-06-18,730,2027-06-18,2026-07-30,Battery Failure,Battery Failure reported by customer.,Structural Damage,2026-08-04,412,True,True,True,True,1,True,False,True,ManualReview
CLM-01061,PRD-01061,Electronics,Headphones,SN-3344D53544,2024-12-11,230.26,2024-12-11,365,2025-12-11,2025-05-21,Software Fault,Makes strange noise occasionally,Wear and Tear,2025-05-25,165,True,True,True,True,0,True,False,False,ManualReview
CLM-00453,PRD-00453,Appliances,Air Conditioner,SN-D2DF148C92,2025-04-13,432.99,2025-04-13,730,2027-04-13,2026-10-25,Thermostat Malfunction,Thermostat Malfunction reported by customer during normal use.,Wear and Tear,2026-10-28,563,True,True,True,True,0,True,False,False,Valid
CLM-00254,PRD-00254,Furniture,Bed Frame,SN-9682BA30B7,2022-12-18,1563.7,2022-12-18,1095,2025-12-17,2023-01-23,Material Defect,Material Defect reported by customer during normal use.,Cosmetic Damage,2023-01-24,37,True,True,True,True,1,True,False,False,Valid
CLM-00897,PRD-00897,Furniture,Sofa,SN-1ADBE2FC18,2023-03-02,2002.46,2023-03-02,365,2024-03-01,2023-09-30,Accidental Damage,Accidental Damage - not covered under warranty terms.,Cosmetic Damage,2023-10-05,217,True,True,True,True,0,True,False,False,Invalid
CLM-01309,PRD-01309,Appliances,Microwave Oven,SN-1A040A47AD,2022-12-28,1113.66,2022-12-28,1095,2025-12-27,2025-08-23,Thermostat Malfunction,Thermostat Malfunction reported by customer.,Wear and Tear,2025-08-24,970,True,False,True,True,1,True,False,False,ManualReview
CLM-00881,PRD-00881,Furniture,Bookshelf,SN-E504BFD898,2022-10-21,2074.86,2022-10-21,365,2023-10-21,2022-11-26,Accidental Damage,Accidental Damage - not covered under warranty terms.,Manufacturing Defect,2022-11-30,40,True,True,True,True,1,True,False,False,Invalid
CLM-01428,PRD-01428,Furniture,Bookshelf,SN-1C940F7E0B,2026-03-31,511.08,2026-03-31,365,2027-03-31,2026-12-24,Upholstery Tear,Upholstery Tear reported by customer.,Accidental Damage,2026-12-29,273,True,False,True,True,0,True,False,False,ManualReview
CLM-00624,PRD-00624,Furniture,Bed Frame,SN-9AA6BD50DC,2026-07-11,1530.85,2026-07-11,1095,2029-07-10,2029-05-20,Misuse Damage,Misuse Damage - not covered under warranty terms.,Structural Damage,2029-05-24,1048,True,True,True,True,1,True,False,False,Invalid
CLM-00346,PRD-00346,Electronics,Headphones,SN-A3FA8524F4,2026-03-25,2217.4,2026-03-25,365,2027-03-25,2026-04-04,Overheating,Overheating reported by customer during normal use.,Cosmetic Damage,2026-04-08,14,True,True,True,True,0,True,False,False,Valid
CLM-01287,PRD-01287,Electronics,Laptop,SN-24333A08C9,2024-06-13,2393.93,2024-06-13,365,2025-06-13,2024-10-31,Software Fault,Software Fault reported by customer.,Cosmetic Damage,2024-11-02,142,True,True,True,True,1,True,False,True,ManualReview
CLM-00263,PRD-00263,Furniture,Dining Table,SN-1FF0F76647,2025-06-07,1876.37,2025-06-07,365,2026-06-07,2026-01-19,Structural Frame Defect,Structural Frame Defect reported by customer during normal use.,Manufacturing Defect,2026-01-21,228,True,True,True,True,1,True,False,False,Valid
CLM-00151,PRD-00151,Electronics,Television,SN-2302EC2783,2025-02-27,142.14,2025-02-27,730,2027-02-27,2026-12-23,Screen Malfunction,Screen Malfunction reported by customer during normal use.,Accidental Damage,2026-12-24,665,True,True,True,True,1,True,False,False,Valid
CLM-00473,PRD-00473,Appliances,Refrigerator,SN-9EC37810EC,2026-04-03,2091.74,2026-04-03,730,2028-04-02,2026-08-11,Motor Failure,Motor Failure reported by customer during normal use.,Wear and Tear,2026-08-16,135,True,True,True,True,0,True,False,False,Valid
CLM-00641,PRD-00641,Electronics,Tablet,SN-32D62EED97,2025-12-26,1613.3,2025-12-26,365,2026-12-26,2026-11-27,Physical Impact Damage,Physical Impact Damage - not covered under warranty terms.,Manufacturing Defect,2026-12-02,341,True,True,True,True,0,True,False,False,Invalid
CLM-01485,PRD-01485,Furniture,Sofa,SN-E67C2271BD,2026-02-25,707.12,2026-02-25,1095,2029-02-24,2027-11-30,Upholstery Tear,Upholstery Tear reported by customer.,Accidental Damage,2027-12-03,646,True,True,True,True,1,True,False,True,ManualReview
CLM-01411,PRD-01411,Electronics,Smartphone,SN-3CF764263A,2023-09-04,2129.11,2023-09-04,365,2024-09-03,2024-02-02,Overheating,Performance seems inconsistent,Wear and Tear,2024-02-07,156,True,True,True,True,0,True,False,False,ManualReview
CLM-00551,PRD-00551,Electronics,Smartphone,SN-2046C8FC6D,2025-05-01,473.61,2025-05-01,730,2027-05-01,2026-12-13,Screen Malfunction,Screen Malfunction reported by customer.,Structural Damage,2026-12-17,595,True,True,True,False,0,True,False,False,Invalid
CLM-00929,PRD-00929,Furniture,Bed Frame,SN-DF6B3D3CFA,2022-10-08,1524.68,2022-10-08,365,2023-10-08,2023-05-27,Misuse Damage,Misuse Damage - not covered under warranty terms.,Cosmetic Damage,2023-06-01,236,True,True,True,True,1,True,False,False,Invalid
CLM-00489,PRD-00489,Appliances,Washing Machine,SN-2F3ED70632,2026-09-08,991.6,2026-09-08,730,2028-09-07,2027-06-28,Drainage Issue,Drainage Issue reported by customer during normal use.,Structural Damage,2027-07-03,298,True,True,True,True,1,True,False,False,Valid
CLM-01357,PRD-01357,Electronics,Headphones,SN-90E9E9E195,2024-11-28,984.16,2024-11-28,730,2026-11-28,2026-11-25,Battery Failure,Battery Failure reported by customer.,Wear and Tear,2026-11-26,728,True,True,True,True,1,True,False,False,ManualReview
CLM-01172,PRD-01172,Appliances,Dishwasher,SN-9E5D5BF7CE,2025-03-03,772.61,2025-03-03,730,2027-03-03,2026-05-20,Thermostat Malfunction,Thermostat Malfunction reported by customer.,Cosmetic Damage,2026-05-24,447,True,False,True,True,0,True,False,False,ManualReview
CLM-00147,PRD-00147,Appliances,Refrigerator,SN-1FDF4FDCF6,2025-06-27,1601.4,2025-06-27,730,2027-06-27,2027-04-21,Electrical Short Circuit,Electrical Short Circuit reported by customer during normal use.,Accidental Damage,2027-04-23,665,True,True,True,True,0,True,False,False,Valid
CLM-00403,PRD-00403,Electronics,Headphones,SN-7B9FCCA441,2023-11-27,599.59,2023-11-27,365,2024-11-26,2024-09-23,Screen Malfunction,Screen Malfunction reported by customer during normal use.,Wear and Tear,2024-09-28,306,True,True,True,True,0,True,False,False,Valid
CLM-00955,PRD-00955,Electronics,Television,SN-C0549976BD,2025-07-15,2266.32,2025-07-15,365,2026-07-15,2026-05-07,Battery Failure,Battery Failure reported by customer.,Cosmetic Damage,2026-05-11,300,True,True,True,True,1,True,True,False,Invalid
CLM-01406,PRD-01406,Electronics,Smartphone,SN-D5B1490E94,2024-09-19,209.15,2024-09-19,365,2025-09-19,2024-09-27,Screen Malfunction,Screen Malfunction reported by customer.,Manufacturing Defect,2024-09-30,11,True,True,False,True,0,True,False,False,ManualReview
CLM-00660,PRD-00660,Electronics,Laptop,SN-EDB0C8254E,2025-07-23,1153.53,2025-07-23,730,2027-07-23,2027-09-04,Overheating,Overheating reported by customer.,Wear and Tear,2027-09-08,777,True,True,True,True,0,True,False,False,Invalid
CLM-00464,PRD-00464,Appliances,Dishwasher,SN-130122A313,2026-04-17,1949.23,2026-04-17,1095,2029-04-16,2027-12-06,Compressor Fault,Compressor Fault reported by customer during normal use.,Electrical Fault,2027-12-08,600,True,True,True,True,1,True,False,False,Valid
CLM-00187,PRD-00187,Furniture,Sofa,SN-8AC9B2DE29,2024-04-22,2135.84,2024-04-22,1095,2027-04-22,2024-12-29,Upholstery Tear,Upholstery Tear reported by customer during normal use.,Accidental Damage,2024-12-31,253,True,True,True,True,0,True,False,False,Valid
CLM-01148,PRD-01148,Appliances,Microwave Oven,SN-B1C9C9B0D2,2026-04-28,663.76,2026-04-28,1095,2029-04-27,2029-04-20,Drainage Issue,Drainage Issue reported by customer.,Manufacturing Defect,2029-04-22,1090,True,True,True,True,0,True,False,False,ManualReview
CLM-01225,PRD-01225,Appliances,Washing Machine,SN-68609258B6,2024-01-27,584.72,2024-01-27,730,2026-01-26,2025-12-04,Drainage Issue,Drainage Issue reported by customer.,Manufacturing Defect,2025-12-06,679,True,False,True,True,1,True,False,False,ManualReview
CLM-00609,PRD-00609,Furniture,Bed Frame,SN-9CA63C82DD,2024-05-17,864.21,2024-05-17,1095,2027-05-17,2027-10-08,Material Defect,Material Defect reported by customer.,Cosmetic Damage,2027-10-10,1241,True,True,True,True,0,True,False,False,Invalid
CLM-00144,PRD-00144,Furniture,Sofa,SN-6A5797B6A2,2022-09-24,1176.4,2022-09-24,1095,2025-09-23,2024-12-31,Material Defect,Material Defect reported by customer during normal use.,Accidental Damage,2025-01-04,833,True,True,True,True,0,True,False,False,Valid
CLM-00752,PRD-00752,Electronics,Television,SN-000A969770,2024-08-06,1081.13,2024-08-06,365,2025-08-06,2026-01-16,Screen Malfunction,Screen Malfunction reported by customer.,Electrical Fault,2026-01-18,530,True,True,True,True,1,True,False,False,Invalid
CLM-00982,PRD-00982,Appliances,Air Conditioner,SN-55E93DF012,2025-01-11,656.98,2025-01-11,730,2027-01-11,2025-10-29,Improper Installation Damage,Improper Installation Damage - not covered under warranty terms.,Cosmetic Damage,2025-10-30,292,True,True,True,True,0,True,False,False,Invalid
CLM-00198,PRD-00198,Appliances,Dishwasher,SN-1BFD3FBE57,2024-05-31,642.26,2024-05-31,730,2026-05-31,2025-02-11,Thermostat Malfunction,Thermostat Malfunction reported by customer during normal use.,Accidental Damage,2025-02-13,258,True,True,True,True,0,True,False,False,Valid
CLM-00884,PRD-00884,Electronics,Laptop,SN-B111492D54,2024-05-12,1108.89,2024-05-12,365,2025-05-12,2024-08-23,Overheating,Overheating reported by customer.,Wear and Tear,2024-08-28,108,True,True,True,False,1,True,False,False,Invalid
CLM-00280,PRD-00280,Electronics,Television,SN-F9083BEEE9,2025-06-27,1879.79,2025-06-27,365,2026-06-27,2026-01-14,Charging Port Issue,Charging Port Issue reported by customer during normal use.,Electrical Fault,2026-01-18,205,True,True,True,True,0,True,False,False,Valid
CLM-00294,PRD-00294,Appliances,Washing Machine,SN-633F65723E,2023-11-20,1367.14,2023-11-20,1095,2026-11-19,2026-08-30,Drainage Issue,Drainage Issue reported by customer during normal use.,Electrical Fault,2026-09-04,1019,True,True,True,True,0,True,False,False,Valid
CLM-01365,PRD-01365,Electronics,Headphones,SN-767D59ED7A,2025-07-16,272.84,2025-07-16,365,2026-07-16,2026-07-10,Overheating,Overheating reported by customer.,Structural Damage,2026-07-15,364,True,True,True,True,1,True,False,True,ManualReview
CLM-00401,PRD-00401,Furniture,Office Chair,SN-4337E4CE86,2023-05-08,301.64,2023-05-08,1095,2026-05-07,2023-08-11,Structural Frame Defect,Structural Frame Defect reported by customer during normal use.,Wear and Tear,2023-08-14,98,True,True,True,True,1,True,False,False,Valid
CLM-00123,PRD-00123,Electronics,Tablet,SN-D409EDD529,2023-12-07,854.97,2023-12-07,365,2024-12-06,2024-04-29,Screen Malfunction,Screen Malfunction reported by customer during normal use.,Structural Damage,2024-05-01,146,True,True,True,True,0,True,False,False,Valid
CLM-01208,PRD-01208,Appliances,Air Conditioner,SN-1629837CCA,2024-04-27,1275.92,2024-04-27,1095,2027-04-27,2026-06-09,Thermostat Malfunction,Thermostat Malfunction reported by customer.,Wear and Tear,2026-06-13,777,True,True,True,True,0,True,False,True,ManualReview
CLM-00203,PRD-00203,Appliances,Microwave Oven,SN-FED1EC91CD,2024-11-14,175.34,2024-11-14,730,2026-11-14,2025-09-09,Drainage Issue,Drainage Issue reported by customer during normal use.,Accidental Damage,2025-09-10,300,True,True,True,True,0,True,False,False,Valid
CLM-00836,PRD-00836,Furniture,Office Chair,SN-9B3411CFAE,2026-07-03,377.63,2026-07-03,365,2027-07-03,2026-07-10,Structural Frame Defect,Structural Frame Defect reported by customer.,Structural Damage,2026-07-12,9,True,True,True,True,0,True,True,False,Invalid
CLM-00247,PRD-00247,Electronics,Laptop,SN-58DF38EE2F,2023-04-14,1879.85,2023-04-14,365,2024-04-13,2023-07-28,Overheating,Overheating reported by customer during normal use.,Wear and Tear,2023-08-01,109,True,True,True,True,1,True,False,False,Valid
CLM-01423,PRD-01423,Appliances,Washing Machine,SN-DF7D0B2F8F,2025-02-17,956.52,2025-02-17,730,2027-02-17,2027-02-11,Compressor Fault,Compressor Fault reported by customer.,Wear and Tear,2027-02-14,727,True,True,True,True,0,True,False,False,ManualReview
CLM-01409,PRD-01409,Appliances,Microwave Oven,SN-1FDC858B1F,2025-04-17,2053.0,2025-04-17,730,2027-04-17,2026-02-05,Thermostat Malfunction,Thermostat Malfunction reported by customer.,Structural Damage,2026-02-10,299,True,True,True,True,1,False,False,False,ManualReview
CLM-01154,PRD-01154,Appliances,Dishwasher,SN-A1CDB65977,2026-06-11,1069.13,2026-06-11,1095,2029-06-10,2028-04-09,Motor Failure,Motor Failure reported by customer.,Accidental Damage,2028-04-14,673,True,True,True,True,2,False,False,False,ManualReview
CLM-00385,PRD-00385,Electronics,Tablet,SN-4017A5B5BF,2023-11-13,1636.08,2023-11-13,365,2024-11-12,2024-08-05,Software Fault,Software Fault reported by customer during normal use.,Accidental Damage,2024-08-06,267,True,True,True,True,0,True,False,False,Valid
